id,title,description,authors,image,publisher,published_at,categories
138808,The White and the Gold - the French Regime in Canada,"This is the fascinating story of the French regime in Canada. Few periods in the history of North America can equal it for romance and color, drama and suspense, great human courage and far-seeing aspiration. Costain, who writes history in the terms of the people who lived it, wrote of this book: ""Almost from the first I found myself caught in the spell of these courageous, colorful, cruel days. But whenever I found myself guilty of overstressing the romantic side of the picture and forgetful of the more prosaic life beneath, I tried to balance the scales more properly. [This] is . . . a conscientious effort at a balanced picture of a period which was brave, bizarre, fanatical, lyrical, lusty, and, in fact, rather completely unbalanced.""",Thomas B. Costain,http://books.google.com/books/content?id=a_A1rkhmGO4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Doubleday,2012-03-21,History
210433,"Rand McNally the Road Atlas Deluxe: United States, Canada, & Mexico (Rand Mcnally Road Atlas Deluxe Edition: United States, Canada, Mexico (Spiral))",Our Deluxe Midsize Road Atlas features a convenient smaller size that fits into any backseat pocket or briefcase for quick and easy reference at home or on the road. This useful book includes individual maps for all U.S. states plus additional information on 81 great destination cities.,Rand McNally and Company| Rand McNally,http://books.google.com/books/content?id=V_9MYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Rand McNally,2011-04-15,Travel
17550,Desserts from an Herb Garden,"Still in her 20s and the owner/operator of a successful catering business called Dessert First, Sharon Barrett loves her garden almost as much as her kitchen. She brings the two together in this fresh, sophisticated cookbook, which collects recipes for desserts made with garden herbs. These are delicious, beautiful desserts that will delight bakers and gardeners (though you needn't grow the herbs yourself), and bring something truly new to the cook's table. Because of its unique subject and excellent quality, this book will stand out on the cookbook shelves. Recipes include Lemon-Rosemary Cream Cake * Chocolate Mint Biscotti * Berry Thyme Cobbler * Lemon Blueberry Sorbet * Maple Walnut Cookies * Apricot-Savor Cookie Cups * and many more. This dazzling collection by a smart, successful, young baker will bring renewed joy to those who love to bake.",Sharon Kebschull Barrett,http://books.google.com/books/content?id=3W71AAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,St. Martin's Press,2013-11-12,Cooking
19359,Gold dust,"Rejected by his tribe and hunted by the kin of the man he killed, Ukhayyad and his thoroughbred camel flee across the desolate Tuareg deserts of the Sahara. Between bloody wars against the Italians in the north and famine raging in the south, Ukhayyad rides for the remote rock caves of Jebel Hasawna. There, he says farewell to the mount who has been his companion through thirst, disease, lust, and loneliness. Alone in the desert, haunted by the prophetic cave paintings of ancient hunting scenes and the cries of jinn in the night, Ukhayyad awaits the arrival of his pursuers and their insatiable hunger for blood and gold. Gold Dust is a classic story of the brotherhood between man and beast, the thread of companionship that is all the difference between life and death in the desert. It is a story of the fight to endure in a world of limitless and waterless wastes, and a parable of the struggle to survive in the most dangerous landscape of all: human society.",Ibrahim al-Koni| Ibrāhīm Kūnī,http://books.google.com/books/content?id=uCx1rmfx52QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,American Univ in Cairo Press,2008,Fiction
17156,My Friend Hitler,"Acclaimed Japanese novelist Yukio Mishima (1925--1970) was also a prolific playwright, penning more than sixty plays, nearly all of which were produced in his lifetime. Hiroaki Sato is the first to translate these plays into English. For this collection he has selected five major plays and three essays Mishima wrote about drama. The title play is a satire that follows the breakdown of friendship between Adolf Hitler and two Nazi officials who were ultimately assassinated under orders from Hitler.",Columbia University Columbia University Press| Yukio Mishima,http://books.google.com/books/content?id=7cmZUcCN4QQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Columbia University Press,2002,Drama
44739,The short stories of Katherine Mansfield,Kathleen Mansfield Beauchamp Murry was a prominent modernist writer of short fiction who was born and brought up in colonial New Zealand and wrote under the pen name of Katherine Mansfield. Mansfield left for Great Britain in 1908 where she encountered Modernist writers such as D.H. Lawrence and Virginia Woolf with whom she became close friends. Her stories often focus on moments of disruption and frequently open rather abruptly.,Katherine Mansfield,http://books.google.com/books/content?id=OGXrAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Simon and Schuster,2012-12-10,Fiction
14726,Survey of Accounting.,"Kimmel Survey of Accounting, 2nd edition provides future business professionals with a practical introduction to financial and managerial accounting without the use of debits and credits. With its unique focus on building students&' decision-making skills and emphasis on financial statements, Survey of Accounting provides students with the foundational accounting knowledge required to understand how these concepts are relevant to their everyday lives and future careers. Grounded in the Kimmel and Weygandt family of products, this new edition presents a fresh introduction to accounting through various practice opportunities, real-world industry examples, and discussions on cutting-edge topics to engage today's students.",Paul D. Kimmel| Jerry J. Weygandt,http://books.google.com/books/content?id=hmfDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,John Wiley & Sons,2019-12-12,Business & Economics
208833,Murder by Gaslight,"In this book, the author has produced detailed accounts of ten shocking murder cases which will chill modern readers just as they did the Victorians and Edwardians. Based on painstaking research, it reconstructs each murder in minute detail. The police investigation of the crime is followed step-by-step and the resulting trials are also thoroughly covered.",Leonard Piper,http://books.google.com/books/content?id=xML-WGhtRBcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Smithmark Publishers,1991-03,Murder
196056,Rick Steves' Portugal 2006,"Rick spends four months each year exploring Europe, and his candid, humorous advice will steer you to the very best sights and museums that Portugal has to offer. You'll beat the lines at the major monuments. You'll find hotels and restaurants that make the most of your vacation budget. You'll discover cozy villages that take you away from the tourist-beaten path.",Rick Steves,http://books.google.com/books/content?id=yZ155xX7E-8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Avalon Travel Pub,2005-01,Travel
67010,When You Work for a Bully: Assessing Your Options and Taking Action,"For employees who are tired of constant confrontation, this book provides instructions for leaving an abusive situation in the workplace in a dignified way and moving on in a manner that is financially practical. Employees learn the numerous exit strategies available to get out of the abusive work situation, along with the benefits and drawbacks of each. From the decision-making process that will determine an employee's next steps to the information needed to implement this decision, this book provides the data and resources to make those difficult choices as well as the knowledge required to set them into action. Advice on everything from knowing how to identify a bully to utilizing self-defense tactics and budgeting finances enables bullied employees to take control of complicated and uncomfortable situations.",Susan Futterman,http://books.google.com/books/content?id=7eFdOjdYGYwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Croce Pub,2004,Self-Help
